"Name","MEDDRA_prefLabel","identical","MEDDRA_ID","url","classified_as","classified_as_ID","classifies","classifies_ID","subclassof","subclassof_ID"
"Acute kidney injury","Acute kidney injury",TRUE,10069339,"http://purl.bioontology.org/ontology/MEDDRA/10069339",NA,NA,"Renal failure acute hypotensive, Renal failure acute uratic, Renal failure acute ischemic, Renal shutdown acute, Acute renal failure with lesion of tubular necrosis, Acute renal failure, Acute oliguric renal failure, Acute renal failure, unspecified, Acute renal insufficiency, Stage 1 acute kidney injury, Stage 3 acute kidney injury, Renal failure acute ischaemic, Renal failure acute, Failure kidney acute, Shutdown renal, Acute on chronic renal failure, Acute kidney failure, Renal failure acute on chronic, Stage 2 acute kidney injury, Kidney failure acute, Rhabdomyolysis-induced renal failure","10038437, 10038441, 10038439, 10038526, 10001049, 10001041, 10068736, 10001051, 10050440, 10080266, 10080271, 10038438, 10038436, 10016150, 10040622, 10000952, 10000821, 10038440, 10080269, 10023419, 10050996","Renal failure and impairment","10038443"
"Pearly penile papules","Pearly penile papules",TRUE,10075021,"http://purl.bioontology.org/ontology/MEDDRA/10075021",NA,NA,"Hirsuties papillaris coronae glandis","10075022","Penile neoplasms, Reproductive neoplasms male benign NEC","10034308, 10038598"
"Acne conglobata","Acne conglobata",TRUE,10000501,"http://purl.bioontology.org/ontology/MEDDRA/10000501",NA,NA,"Dissecting perifolliculitis of scalp, Dissecting cellulitis of scalp, Acne conglobate","10056955, 10056961, 10050486","Acnes","10000497"
"Disorganised speech","Disorganised speech",TRUE,10076227,"http://purl.bioontology.org/ontology/MEDDRA/10076227",NA,NA,"Disorganized speech, Word salad","10076228, 10048020","Speech and language abnormalities, Speech and language usage disturbances","10041460, 10041461"
"Respiratory symptom","Respiratory symptom",TRUE,10075535,"http://purl.bioontology.org/ontology/MEDDRA/10075535",NA,NA,"Upper respiratory symptom","10078455","Respiratory signs and symptoms NEC","10027698"
"Yellow nail syndrome","Yellow nail syndrome",TRUE,10048244,"http://purl.bioontology.org/ontology/MEDDRA/10048244",NA,NA,NA,NA,"Nail and nail bed conditions (excl infections and infestations), Bronchial conditions NEC","10028685, 10006429"
"Diverticulectomy","Diverticulectomy",TRUE,10065269,"http://purl.bioontology.org/ontology/MEDDRA/10065269",NA,NA,NA,NA,"Therapeutic procedures NEC","10027700"
"Immunosuppressant drug level increased","Immunosuppressant drug level increased",TRUE,10062015,"http://purl.bioontology.org/ontology/MEDDRA/10062015",NA,NA,"Immunosuppressant drug level NOS increased","10052030","Therapeutic drug monitoring analyses","10043411"
"Methylenetetrahydrofolate reductase gene mutation","Methylenetetrahydrofolate reductase gene mutation",TRUE,10074753,"http://purl.bioontology.org/ontology/MEDDRA/10074753",NA,NA,"MTHFR gene mutation","10074754","Inborn errors of amino acid metabolism","10021602"
"Cryptococcus test positive","Cryptococcus test positive",TRUE,10070455,"http://purl.bioontology.org/ontology/MEDDRA/10070455",NA,NA,"Cryptococcus antigen positive","10068343","Fungus identification and serology","10017545"
"Meningitis cryptococcal","Meningitis cryptococcal",TRUE,10027209,"http://purl.bioontology.org/ontology/MEDDRA/10027209",NA,NA,"Cryptococcal meningitis, Cryptococcal meningitis recurrent, Meningitis torula, Cryptococcus neoformans meningitis","10011487, 10066523, 10027257, 10011488","Meningeal fungal infections, Cryptococcal infections","10027237, 10011486"
"Blood chloride abnormal","Blood chloride abnormal",TRUE,10005417,"http://purl.bioontology.org/ontology/MEDDRA/10005417",NA,NA,"Serum chloride abnormal, Plasma chloride abnormal, Blood chloride abnormal NOS, Chloride abnormal NOS","10040184, 10035234, 10005418, 10008573","Mineral and electrolyte analyses","10027637"
"Vaccination site injury","Vaccination site injury",TRUE,10076169,"http://purl.bioontology.org/ontology/MEDDRA/10076169",NA,NA,NA,NA,"Vaccination site reactions","10068754"
"Peripheral nerve neurostimulation","Peripheral nerve neurostimulation",TRUE,10034587,"http://purl.bioontology.org/ontology/MEDDRA/10034587",NA,NA,"Percutaneous tibial nerve stimulation, Sacral nerve stimulation, Transcutaneous electrical stimulation","10074783, 10068931, 10044351","Peripheral nerve therapeutic procedures","10034588"
"Wrong patient received medication","Wrong patient received medication",TRUE,10048056,"http://purl.bioontology.org/ontology/MEDDRA/10048056",NA,NA,"Administered drug to incorrect patient","10064371","Product administration errors and issues","10079147"
"Eye symptom","Eye symptom",TRUE,10075536,"http://purl.bioontology.org/ontology/MEDDRA/10075536",NA,NA,NA,NA,"Ocular disorders NEC, Ocular signs and symptoms NEC","10030032, 10030952"
"Bartonella test negative","Bartonella test negative",TRUE,10075208,"http://purl.bioontology.org/ontology/MEDDRA/10075208",NA,NA,NA,NA,"Bacteria identification and serology (excl mycobacteria)","10004000"
"Burn oral cavity","Burn oral cavity",TRUE,10075532,"http://purl.bioontology.org/ontology/MEDDRA/10075532",NA,NA,"Burn of tongue, Burned mouth","10079484, 10049311","Thermal burns, Gastrointestinal disorders NEC","10043418, 10017948"
"Clot retraction","Clot retraction",TRUE,10009668,"http://purl.bioontology.org/ontology/MEDDRA/10009668",NA,NA,NA,NA,"Coagulation and bleeding analyses","10009728"
"Penile discharge","Penile discharge",TRUE,10050660,"http://purl.bioontology.org/ontology/MEDDRA/10050660",NA,NA,NA,NA,"Penile disorders NEC (excl erection and ejaculation)","10034304"
"Nasal pruritus","Nasal pruritus",TRUE,10076406,"http://purl.bioontology.org/ontology/MEDDRA/10076406",NA,NA,"Nasal itching","10028743","Nasal disorders NEC","10028731"
"Premenstrual dysphoric disorder","Premenstrual dysphoric disorder",TRUE,10051537,"http://purl.bioontology.org/ontology/MEDDRA/10051537",NA,NA,NA,NA,"Menstruation and uterine bleeding NEC, Emotional and mood disturbances NEC","10027335, 10014556"
"Vein rupture","Vein rupture",TRUE,10077110,"http://purl.bioontology.org/ontology/MEDDRA/10077110",NA,NA,NA,NA,"Cardiovascular injuries, Non-site specific vascular disorders NEC","10007654, 10047067"
"West Nile virus test","West Nile virus test",TRUE,10075808,"http://purl.bioontology.org/ontology/MEDDRA/10075808",NA,NA,NA,NA,"Virus identification and serology","10047490"
"Irregular breathing","Irregular breathing",TRUE,10076213,"http://purl.bioontology.org/ontology/MEDDRA/10076213",NA,NA,"Respiration irregularity","10038652","Breathing abnormalities","10006334"
"Noninfective gingivitis","Noninfective gingivitis",TRUE,10074863,"http://purl.bioontology.org/ontology/MEDDRA/10074863",NA,NA,"Sores gum, Sores gingival, Inflammation gum, Gingival inflammation","10049406, 10049407, 10021956, 10072575","Gingival disorders NEC","10018776"
"Varicella zoster virus infection","Varicella zoster virus infection",TRUE,10075611,"http://purl.bioontology.org/ontology/MEDDRA/10075611",NA,NA,"Varicella zoster","10046983","Herpes viral infections","10019972"
"Product preparation error","Product preparation error",TRUE,10076869,"http://purl.bioontology.org/ontology/MEDDRA/10076869",NA,NA,"Wrong concentration prepared, Product assembly error during preparation for use, Wrong solution used in drug reconstitution, Inappropriate preparation of medication, Product compounding error, Inappropriate reconstitution technique, Inappropriate dilution of medication","10079997, 10079999, 10064356, 10066958, 10076870, 10076046, 10057387","Product preparation errors and issues","10079151"
"Specialist consultation","Specialist consultation",TRUE,10076498,"http://purl.bioontology.org/ontology/MEDDRA/10076498",NA,NA,NA,NA,"Therapeutic procedures NEC","10027700"
"Administration site erythema","Administration site erythema",TRUE,10074796,"http://purl.bioontology.org/ontology/MEDDRA/10074796",NA,NA,NA,NA,"Administration site reactions NEC, Erythemas","10057196, 10015151"
"Hydrogen breath test","Hydrogen breath test",TRUE,10065439,"http://purl.bioontology.org/ontology/MEDDRA/10065439",NA,NA,NA,NA,"Gastrointestinal function diagnostic procedures","10053099"
"Ear infection bacterial","Ear infection bacterial",TRUE,10067046,"http://purl.bioontology.org/ontology/MEDDRA/10067046",NA,NA,NA,NA,"Bacterial infections NEC, Ear disorders NEC","10004047, 10027666"
"Intra-ocular injection","Intra-ocular injection",TRUE,10057098,"http://purl.bioontology.org/ontology/MEDDRA/10057098",NA,NA,NA,NA,"Eye therapeutic procedures NEC","10027675"
"Gardnerella test positive","Gardnerella test positive",TRUE,10070099,"http://purl.bioontology.org/ontology/MEDDRA/10070099",NA,NA,"Gardnerella vaginalis test positive","10070117","Bacteria identification and serology (excl mycobacteria)","10004000"
"Internal hernia","Internal hernia",TRUE,10051989,"http://purl.bioontology.org/ontology/MEDDRA/10051989",NA,NA,NA,NA,"Abdominal hernias NEC","10075884"
"Lumbosacral radiculopathy","Lumbosacral radiculopathy",TRUE,10076578,"http://purl.bioontology.org/ontology/MEDDRA/10076578",NA,NA,"Radiculitis lumbosacral","10050085","Lumbar spinal cord and nerve root disorders","10052772"
"Autoimmune dermatitis","Autoimmune dermatitis",TRUE,10075689,"http://purl.bioontology.org/ontology/MEDDRA/10075689",NA,NA,"Autoimmune progesterone dermatitis","10071572","Dermatitis and eczema, Skin autoimmune disorders NEC","10012435, 10052738"
"Noninfective encephalitis","Noninfective encephalitis",TRUE,10074712,"http://purl.bioontology.org/ontology/MEDDRA/10074712",NA,NA,"Brain inflammation","10076379","Encephalitis NEC","10014599"
"Pharyngeal paraesthesia","Pharyngeal paraesthesia",TRUE,10076737,"http://purl.bioontology.org/ontology/MEDDRA/10076737",NA,NA,"Tingling throat, Pharyngeal paresthesia","10076738, 10076739","Pharyngeal disorders (excl infections and neoplasms), Paraesthesias and dysaesthesias","10034823, 10033788"
"Soft tissue swelling","Soft tissue swelling",TRUE,10076991,"http://purl.bioontology.org/ontology/MEDDRA/10076991",NA,NA,NA,NA,"Soft tissue disorders NEC","10041288"
"Chronic throat clearing","Chronic throat clearing",TRUE,10075070,"http://purl.bioontology.org/ontology/MEDDRA/10075070","Throat clearing","10080125",NA,NA,NA,NA
"Gluten sensitivity","Gluten sensitivity",TRUE,10076493,"http://purl.bioontology.org/ontology/MEDDRA/10076493",NA,NA,"Non-coeliac gluten sensitivity, Gluten intolerance, Non-celiac gluten sensitivity","10077048, 10018460, 10077049","Allergies to foods, food additives, drugs and other chemicals, Food malabsorption and intolerance syndromes (excl sugar intolerance), Malabsorption syndromes","10001737, 10016951, 10025480"
"LDL/HDL ratio","LDL/HDL ratio",TRUE,10059693,"http://purl.bioontology.org/ontology/MEDDRA/10059693",NA,NA,NA,NA,"Cholesterol analyses","10008651"
"Nasal mucosa biopsy","Nasal mucosa biopsy",TRUE,10057443,"http://purl.bioontology.org/ontology/MEDDRA/10057443",NA,NA,NA,NA,"Respiratory tract and thoracic histopathology procedures","10006472"
"Upper respiratory tract endoscopy","Upper respiratory tract endoscopy",TRUE,10073332,"http://purl.bioontology.org/ontology/MEDDRA/10073332",NA,NA,NA,NA,"Respiratory tract and thoracic imaging procedures","10006476"
"Wound contamination","Wound contamination",TRUE,10068796,"http://purl.bioontology.org/ontology/MEDDRA/10068796",NA,NA,NA,NA,"Non-site specific injuries NEC","10029511"
"Vessel puncture site erythema","Vessel puncture site erythema",TRUE,10074760,"http://purl.bioontology.org/ontology/MEDDRA/10074760",NA,NA,"Venipuncture site redness","10059819","Administration site reactions NEC, Erythemas","10057196, 10015151"
"Administration site haemorrhage","Administration site haemorrhage",TRUE,10075101,"http://purl.bioontology.org/ontology/MEDDRA/10075101",NA,NA,"Administration site hemorrhage","10075112","Haemorrhages NEC, Administration site reactions NEC","10018987, 10057196"
"Biopsy blood vessel abnormal","Biopsy blood vessel abnormal",TRUE,10058410,"http://purl.bioontology.org/ontology/MEDDRA/10058410",NA,NA,"Biopsy blood vessel site unspecified abnormal","10004733","Vascular and lymphatic histopathology procedures","10047044"
"Wrong technique in product usage process","Wrong technique in product usage process",TRUE,10076573,"http://purl.bioontology.org/ontology/MEDDRA/10076573",NA,NA,"Tablet crushed incorrectly, Unapproved crushing of product, Inappropriate cutting of medicated plaster, Inappropriate removal of drug from capsule, Wrong injection technique, Inappropriate drug extraction with syringe, Inappropriate cutting of transdermal patch, Product cleaning error by user, Tablet split incorrectly, Tablet split by mistake, Wrong technique in drug usage process, Inappropriate chewing of medication, Unapproved splitting of product, Inappropriate cutting of transdermal delivery system, Inhalation not administered correctly, Wrong technique by user in product cleaning","10064359, 10079640, 10078185, 10064360, 10064737, 10080236, 10080104, 10079218, 10064358, 10079566, 10064353, 10067592, 10079641, 10080105, 10064357, 10079217","Medication errors, product use errors and issues NEC","10079146"
"Infected bite","Infected bite",TRUE,10076911,"http://purl.bioontology.org/ontology/MEDDRA/10076911",NA,NA,"Insect bite, non-venomous of fingers, infected, Infected insect bite, Insect bite of trunk, non-venomous, infected, Insect bite of foot and toe(s), non-venomous, infected, Infected bites, Insect bite of shoulder and upper arm, non-venomous, infected, Infected animal bite","10057711, 10057257, 10057710, 10057708, 10021769, 10057709, 10076914","Infections NEC, Non-site specific injuries NEC","10021902, 10029511"
"Myocardial necrosis marker increased","Myocardial necrosis marker increased",TRUE,10075211,"http://purl.bioontology.org/ontology/MEDDRA/10075211",NA,NA,"Cardiac enzymes NOS high, Heart enzymes elevated, Cardiac enzymes increased, Cardiac enzymes NOS increased, Cardiac enzymes NOS abnormal","10007552, 10058166, 10007548, 10007553, 10007551","Skeletal and cardiac muscle analyses","10040768"
"Orthopaedic examination abnormal","Orthopaedic examination abnormal",TRUE,10072625,"http://purl.bioontology.org/ontology/MEDDRA/10072625",NA,NA,"Orthopedic examination abnormal","10056854","Physical examination procedures and organ system status","10071941"
"Amputation stump pain","Amputation stump pain",TRUE,10069724,"http://purl.bioontology.org/ontology/MEDDRA/10069724",NA,NA,NA,NA,"Sensory abnormalities NEC, Pain and discomfort NEC","10040021, 10033372"
"Developmental regression","Developmental regression",TRUE,10076709,"http://purl.bioontology.org/ontology/MEDDRA/10076709",NA,NA,NA,NA,"General signs and symptoms NEC","10018072"
"Injection site joint erythema","Injection site joint erythema",TRUE,10076327,"http://purl.bioontology.org/ontology/MEDDRA/10076327",NA,NA,"Injection site joint redness","10049263","Injection site reactions, Erythemas, Joint related signs and symptoms","10022097, 10015151, 10023226"
"Incision site pruritus","Incision site pruritus",TRUE,10059386,"http://purl.bioontology.org/ontology/MEDDRA/10059386",NA,NA,NA,NA,"Pruritus NEC, Non-site specific procedural complications","10049293, 10029559"
"Soft tissue sarcoma","Soft tissue sarcoma",TRUE,10075333,"http://purl.bioontology.org/ontology/MEDDRA/10075333",NA,NA,"Soft tissue cancer, Retroperitoneal sarcoma, Malignant soft tissue neoplasm NOS, Malignant soft tissue neoplasm","10073145, 10077289, 10026699, 10061271","Malignant musculoskeletal and connective tissue neoplasms, Soft tissue sarcomas histology unspecified","10025681, 10041298"
"Reversible airways obstruction","Reversible airways obstruction",TRUE,10062109,"http://purl.bioontology.org/ontology/MEDDRA/10062109",NA,NA,"Reversible airways obstruction NOS","10039008","Bronchospasm and obstruction","10006484"
"Palisaded neutrophilic granulomatous dermatitis","Palisaded neutrophilic granulomatous dermatitis",TRUE,10068809,"http://purl.bioontology.org/ontology/MEDDRA/10068809",NA,NA,NA,NA,"Granulomatous and deep cutaneous inflammatory conditions, Skin autoimmune disorders NEC","10018699, 10052738"
"Iodine uptake increased","Iodine uptake increased",TRUE,10022922,"http://purl.bioontology.org/ontology/MEDDRA/10022922",NA,NA,"Iodine isotope thyroid uptake increased, Thyroid 131 I uptake increased, Iodine uptake high, Iodine radioactive uptake increased, Iodine 131 uptake increased, Iodine isotope uptake increased","10056736, 10043685, 10022921, 10056737, 10022904, 10022912","Thyroid analyses","10043692"
"Vascular graft complication","Vascular graft complication",TRUE,10064252,"http://purl.bioontology.org/ontology/MEDDRA/10064252",NA,NA,"Arteriovenous graft site complication, Arteriovenous graft site edema, Vascular graft rupture, Arteriovenous graft site pruritus, Arteriovenous graft site inflammation, Arteriovenous graft site erythema, Arteriovenous graft site urticaria, Arteriovenous graft site oedema, Vascular graft pseudoaneurysm, Arteriovenous graft site rash, Arteriovenous graft site pain, Arteriovenous graft leakage, Discharge from arteriovenous graft","10055125, 10070080, 10067646, 10055145, 10055143, 10055141, 10055148, 10070081, 10064254, 10055146, 10055144, 10073161, 10077111","Cardiac and vascular procedural complications, Non-site specific vascular disorders NEC","10007602, 10047067"
"Brain stem glioma","Brain stem glioma",TRUE,10006143,"http://purl.bioontology.org/ontology/MEDDRA/10006143",NA,NA,NA,NA,"Glial tumours malignant","10018335"
"Tumour haemorrhage","Tumour haemorrhage",TRUE,10049750,"http://purl.bioontology.org/ontology/MEDDRA/10049750",NA,NA,"Tumour bleeding, Tumor hemorrhage, Tumor bleeding","10071906, 10055351, 10071920","Oncologic complications and emergencies, Haemorrhages NEC","10030315, 10018987"
"Ovarian granulosa cell tumour","Ovarian granulosa cell tumour",TRUE,10073260,"http://purl.bioontology.org/ontology/MEDDRA/10073260",NA,NA,"Juvenile granulosa cell tumour of the ovary, Ovarian granulosa cell tumor, Juvenile granulosa cell tumor of the ovary","10078138, 10073273, 10078135","Ovarian and fallopian tube cysts and neoplasms, Female reproductive neoplasms unspecified malignancy","10033121, 10016414"
