pt,hlgt,sog,sog_name,hlgt_name,pt_name
10020983,10021460,10021428,Immune system disorders,Immunodeficiency syndromes,Hypogammaglobulinaemia
10021449,10021460,10021428,Immune system disorders,Immunodeficiency syndromes,Immunodeficiency common variable
10021818,10021460,10021428,Immune system disorders,Immunodeficiency syndromes,Infection in an immunocompromised host
10039915,10021460,10021428,Immune system disorders,Immunodeficiency syndromes,Selective IgA immunodeficiency
10044388,10021460,10021428,Immune system disorders,Immunodeficiency syndromes,Transient hypogammaglobulinaemia of infancy
10049025,10021460,10021428,Immune system disorders,Immunodeficiency syndromes,Persistent generalised lymphadenopathy
10057605,10021460,10021428,Immune system disorders,Immunodeficiency syndromes,Interferon gamma receptor deficiency
10057863,10021460,10021428,Immune system disorders,Immunodeficiency syndromes,Selective IgG subclass deficiency
10061598,10021460,10021428,Immune system disorders,Immunodeficiency syndromes,Immunodeficiency
10062016,10021460,10021428,Immune system disorders,Immunodeficiency syndromes,Immunosuppression
10064859,10021460,10021428,Immune system disorders,Immunodeficiency syndromes,Primary immunodeficiency syndrome
10069097,10021460,10021428,Immune system disorders,Immunodeficiency syndromes,Omenn syndrome
10000206,10027665,10021428,Immune system disorders,Immune disorders NEC,ABO incompatibility
10002022,10027665,10021428,Immune system disorders,Immune disorders NEC,Amyloidosis
10002965,10027665,10021428,Immune system disorders,Immune disorders NEC,Aplasia pure red cell
10004213,10027665,10021428,Immune system disorders,Immune disorders NEC,Behcet's syndrome
10009900,10027665,10021428,Immune system disorders,Immune disorders NEC,Colitis ulcerative
10011017,10027665,10021428,Immune system disorders,Immune disorders NEC,Corneal graft rejection
10011401,10027665,10021428,Immune system disorders,Immune disorders NEC,Crohn's disease
10011674,10027665,10021428,Immune system disorders,Immune disorders NEC,Cutaneous sarcoidosis
10011686,10027665,10021428,Immune system disorders,Immune disorders NEC,Cutaneous vasculitis
10011796,10027665,10021428,Immune system disorders,Immune disorders NEC,Cystitis interstitial
10011968,10027665,10021428,Immune system disorders,Immune disorders NEC,Decreased immune responsiveness
10012978,10027665,10021428,Immune system disorders,Immune disorders NEC,Diffuse vasculitis
10014603,10027665,10021428,Immune system disorders,Immune disorders NEC,Encephalitis post varicella
10015084,10027665,10021428,Immune system disorders,Immune disorders NEC,Episcleritis
10015226,10027665,10021428,Immune system disorders,Immune disorders NEC,Erythema nodosum
10015278,10027665,10021428,Immune system disorders,Immune disorders NEC,Erythrodermic psoriasis
10018364,10027665,10021428,Immune system disorders,Immune disorders NEC,Glomerulonephritis
10018651,10027665,10021428,Immune system disorders,Immune disorders NEC,Graft versus host disease
10018797,10027665,10021428,Immune system disorders,Immune disorders NEC,Guttate psoriasis
10019315,10027665,10021428,Immune system disorders,Immune disorders NEC,Heart transplant rejection
10019617,10027665,10021428,Immune system disorders,Immune disorders NEC,Henoch-Schonlein purpura
10020630,10027665,10021428,Immune system disorders,Immune disorders NEC,Hypergammaglobulinaemia
10020764,10027665,10021428,Immune system disorders,Immune disorders NEC,Hypersensitivity vasculitis
10020974,10027665,10021428,Immune system disorders,Immune disorders NEC,Hypocomplementaemia
10021240,10027665,10021428,Immune system disorders,Immune disorders NEC,Idiopathic pulmonary fibrosis
10021263,10027665,10021428,Immune system disorders,Immune disorders NEC,IgA nephropathy
10021425,10027665,10021428,Immune system disorders,Immune disorders NEC,Immune system disorder
10021432,10027665,10021428,Immune system disorders,Immune disorders NEC,Immunisation reaction
10021866,10027665,10021428,Immune system disorders,Immune disorders NEC,Infection susceptibility increased
10022611,10027665,10021428,Immune system disorders,Immune disorders NEC,Interstitial lung disease
10022955,10027665,10021428,Immune system disorders,Immune disorders NEC,Iritis
10023320,10027665,10021428,Immune system disorders,Immune disorders NEC,Kawasaki's disease
10023439,10027665,10021428,Immune system disorders,Immune disorders NEC,Kidney transplant rejection
10024715,10027665,10021428,Immune system disorders,Immune disorders NEC,Liver transplant rejection
10029491,10027665,10021428,Immune system disorders,Immune disorders NEC,Nodular vasculitis
10036024,10027665,10021428,Immune system disorders,Immune disorders NEC,Polyarteritis nodosa
10036783,10027665,10021428,Immune system disorders,Immune disorders NEC,Proctitis ulcerative
10037153,10027665,10021428,Immune system disorders,Immune disorders NEC,Psoriasis
10037162,10027665,10021428,Immune system disorders,Immune disorders NEC,Psoriatic arthropathy
10037430,10027665,10021428,Immune system disorders,Immune disorders NEC,Pulmonary sarcoidosis
10037457,10027665,10021428,Immune system disorders,Immune disorders NEC,Pulmonary vasculitis
10037575,10027665,10021428,Immune system disorders,Immune disorders NEC,Pustular psoriasis
10038546,10027665,10021428,Immune system disorders,Immune disorders NEC,Renal vasculitis
10038905,10027665,10021428,Immune system disorders,Immune disorders NEC,Retinal vasculitis
10038979,10027665,10021428,Immune system disorders,Immune disorders NEC,Retroperitoneal fibrosis
10039054,10027665,10021428,Immune system disorders,Immune disorders NEC,Rheumatic fever
10039486,10027665,10021428,Immune system disorders,Immune disorders NEC,Sarcoidosis
10039705,10027665,10021428,Immune system disorders,Immune disorders NEC,Scleritis
10042297,10027665,10021428,Immune system disorders,Immune disorders NEC,Subacute sclerosing panencephalitis
10043097,10027665,10021428,Immune system disorders,Immune disorders NEC,Takayasu's arteritis
10043207,10027665,10021428,Immune system disorders,Immune disorders NEC,Temporal arteritis
10044359,10027665,10021428,Immune system disorders,Immune disorders NEC,Transfusion reaction
10044439,10027665,10021428,Immune system disorders,Immune disorders NEC,Transplant rejection
10046851,10027665,10021428,Immune system disorders,Immune disorders NEC,Uveitis
10046861,10027665,10021428,Immune system disorders,Immune disorders NEC,Vaccination complication
10047111,10027665,10021428,Immune system disorders,Immune disorders NEC,Vasculitic rash
10047115,10027665,10021428,Immune system disorders,Immune disorders NEC,Vasculitis
10047119,10027665,10021428,Immune system disorders,Immune disorders NEC,Vasculitis cerebral
10047124,10027665,10021428,Immune system disorders,Immune disorders NEC,Vasculitis necrotising
10048319,10027665,10021428,Immune system disorders,Immune disorders NEC,Vasculitis gastrointestinal
10048595,10027665,10021428,Immune system disorders,Immune disorders NEC,Histiocytosis haematophagic
10049169,10027665,10021428,Immune system disorders,Immune disorders NEC,Pancreas transplant rejection
10050894,10027665,10021428,Immune system disorders,Immune disorders NEC,Anti-neutrophil cytoplasmic antibody positive vasculitis
10051379,10027665,10021428,Immune system disorders,Immune disorders NEC,Systemic inflammatory response syndrome
10052015,10027665,10021428,Immune system disorders,Immune disorders NEC,Cytokine release syndrome
10052443,10027665,10021428,Immune system disorders,Immune disorders NEC,Myofascitis
10053879,10027665,10021428,Immune system disorders,Immune disorders NEC,Sepsis syndrome
10056872,10027665,10021428,Immune system disorders,Immune disorders NEC,Palpable purpura
10057865,10027665,10021428,Immune system disorders,Immune disorders NEC,Multiple chemical sensitivity
10058008,10027665,10021428,Immune system disorders,Immune disorders NEC,Pseudomononucleosis
10061381,10027665,10021428,Immune system disorders,Immune disorders NEC,Thymus disorder
10062506,10027665,10021428,Immune system disorders,Immune disorders NEC,Heparin-induced thrombocytopenia
10063344,10027665,10021428,Immune system disorders,Immune disorders NEC,Microscopic polyangiitis
10064568,10027665,10021428,Immune system disorders,Immune disorders NEC,Chronic infantile neurological cutaneous and articular syndrome
10064996,10027665,10021428,Immune system disorders,Immune disorders NEC,Ulcerative keratitis
10065579,10027665,10021428,Immune system disorders,Immune disorders NEC,Multifocal motor neuropathy
10065588,10027665,10021428,Immune system disorders,Immune disorders NEC,Thymus enlargement
10066262,10027665,10021428,Immune system disorders,Immune disorders NEC,Acute graft versus host disease in skin
10066264,10027665,10021428,Immune system disorders,Immune disorders NEC,Acute graft versus host disease in intestine
10066926,10027665,10021428,Immune system disorders,Immune disorders NEC,Ocular vasculitis
10067995,10027665,10021428,Immune system disorders,Immune disorders NEC,Injection site vasculitis
10069034,10027665,10021428,Immune system disorders,Immune disorders NEC,Tubulointerstitial nephritis and uveitis syndrome
10069440,10027665,10021428,Immune system disorders,Immune disorders NEC,Henoch-Schonlein purpura nephritis
10069520,10027665,10021428,Immune system disorders,Immune disorders NEC,Adverse event following immunisation
10070599,10027665,10021428,Immune system disorders,Immune disorders NEC,Acute haemorrhagic oedema of infancy
10070835,10027665,10021428,Immune system disorders,Immune disorders NEC,Skin sensitisation
10072220,10027665,10021428,Immune system disorders,Immune disorders NEC,Autoinflammatory disease
10072579,10027665,10021428,Immune system disorders,Immune disorders NEC,Granulomatosis with polyangiitis
10072736,10027665,10021428,Immune system disorders,Immune disorders NEC,Rheumatic disorder
10003267,10002252,10021881,Infections and infestations,Ancillary infectious topics,Arthritis reactive
10004017,10002252,10021881,Infections and infestations,Ancillary infectious topics,Bacterial disease carrier
10008882,10002252,10021881,Infections and infestations,Ancillary infectious topics,Chronic gastritis
10008909,10002252,10021881,Infections and infestations,Ancillary infectious topics,Chronic hepatitis
10013024,10002252,10021881,Infections and infestations,Ancillary infectious topics,Diphtheria carrier
10014602,10002252,10021881,Infections and infestations,Ancillary infectious topics,Encephalitis post immunisation
10014603,10002252,10021881,Infections and infestations,Ancillary infectious topics,Encephalitis post varicella
10015216,10002252,10021881,Infections and infestations,Ancillary infectious topics,Erythema marginatum
10016952,10002252,10021881,Infections and infestations,Ancillary infectious topics,Food poisoning
10018767,10002252,10021881,Infections and infestations,Ancillary infectious topics,Guillain-Barre syndrome
10019772,10002252,10021881,Infections and infestations,Ancillary infectious topics,Hepatitis fulminant
10021869,10002252,10021881,Infections and infestations,Ancillary infectious topics,Infection transmission via personal contact
10021875,10002252,10021881,Infections and infestations,Ancillary infectious topics,Infection via vaccinee
10023320,10002252,10021881,Infections and infestations,Ancillary infectious topics,Kawasaki's disease
10029803,10002252,10021881,Infections and infestations,Ancillary infectious topics,Nosocomial infection
10036239,10002252,10021881,Infections and infestations,Ancillary infectious topics,Post polio syndrome
10036303,10002252,10021881,Infections and infestations,Ancillary infectious topics,Post streptococcal glomerulonephritis
10036376,10002252,10021881,Infections and infestations,Ancillary infectious topics,Post herpetic neuralgia
10038294,10002252,10021881,Infections and infestations,Ancillary infectious topics,Reiter's syndrome
10039012,10002252,10021881,Infections and infestations,Ancillary infectious topics,Reye's syndrome
10039054,10002252,10021881,Infections and infestations,Ancillary infectious topics,Rheumatic fever
10039222,10002252,10021881,Infections and infestations,Ancillary infectious topics,Roseola
10042033,10002252,10021881,Infections and infestations,Ancillary infectious topics,Stevens-Johnson syndrome
10042297,10002252,10021881,Infections and infestations,Ancillary infectious topics,Subacute sclerosing panencephalitis
10042732,10002252,10021881,Infections and infestations,Ancillary infectious topics,Sydenham's chorea
10043784,10002252,10021881,Infections and infestations,Ancillary infectious topics,Thyroiditis subacute
10044223,10002252,10021881,Infections and infestations,Ancillary infectious topics,Toxic epidermal necrolysis
10047337,10002252,10021881,Infections and infestations,Ancillary infectious topics,Vertical infection transmission
10047458,10002252,10021881,Infections and infestations,Ancillary infectious topics,Viral hepatitis carrier
10051854,10002252,10021881,Infections and infestations,Ancillary infectious topics,Secondary transmission
10051856,10002252,10021881,Infections and infestations,Ancillary infectious topics,Primary transmission
10062019,10002252,10021881,Infections and infestations,Ancillary infectious topics,Infectious disease carrier
10067822,10002252,10021881,Infections and infestations,Ancillary infectious topics,Community acquired infection
